id,name,cls,d,fireMode,closeRange,mult,healthDamage,prodArmorDamage,refArmorDamage,prodBreak,refBreak,prodBtk,refBtk,rpm,triggerTtk
"grtbc","GRT-BC","Carbine",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.769,1693.8784496914304
"qbz192","QBZ-192","Carbine",1,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,771.428,623.5407779219323
"qbz192","QBZ-192","Carbine",5,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,771.428,628.8595335605307
"qbz192","QBZ-192","Carbine",9,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,771.428,634.2532754571037
"qbz192","QBZ-192","Carbine",10,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,771.428,713.3913864886857
"qbz192","QBZ-192","Carbine",11,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,771.428,714.7564185189026
"qbz192","QBZ-192","Carbine",20,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,771.428,727.2592185189026
"qbz192","QBZ-192","Carbine",21,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,771.428,728.6729007263807
"qbz192","QBZ-192","Carbine",25,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,771.428,812.1551450538585
"qbz192","QBZ-192","Carbine",30,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,771.428,819.3988539098917
"qbz192","QBZ-192","Carbine",31,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,771.428,820.8629059919749
"qbz192","QBZ-192","Carbine",35,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,771.428,904.5483397046445
"qbz192","QBZ-192","Carbine",36,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,771.428,906.038189300881
"qbz192","QBZ-192","Carbine",37,"auto","remove",0.84,17.13,14.901599999999998,14.901599999999998,6,6,12,12,771.428,907.5332893008809
"qbz192","QBZ-192","Carbine",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,927.4532632153014
"qbz192","QBZ-192","Carbine",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,943.4050840214611
"qbz192","QBZ-192","Carbine",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,966.696689300881
"qbz192","QBZ-192","Carbine",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,968.404485604825
"qbz192","QBZ-192","Carbine",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,771.428,1047.896076829813
"qbz192","QBZ-192","Carbine",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,771.428,1060.0617949365192
"qbz192","QBZ-192","Carbine",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,771.428,1063.5928124184775
"qbz192","QBZ-192","Carbine",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1168.656051283332
"qbz192","QBZ-192","Carbine",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1207.3379600828594
"qbz192","QBZ-192","Carbine",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1270.6828557140968
"qbz192","QBZ-192","Carbine",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1392.2218600828594
"qbz192","QBZ-192","Carbine",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1537.0048600828595
"qbz192","QBZ-192","Carbine",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1709.4769600828595
"sg553r","SG 553R","Carbine",1,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,719.999,501.66197478281254
"sg553r","SG 553R","Carbine",5,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,719.999,508.36554739530794
"sg553r","SG 553R","Carbine",9,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,719.999,515.163594445409
"sg553r","SG 553R","Carbine",10,"auto","remove",0.84,26.05,23.083199999999998,23.083199999999998,4,4,8,8,719.999,600.2115227187071
"sg553r","SG 553R","Carbine",11,"auto","remove",0.84,26.05,23.083199999999998,23.083199999999998,4,4,8,8,719.999,601.9319435196437
"sg553r","SG 553R","Carbine",20,"auto","remove",0.84,26.05,23.083199999999998,23.083199999999998,4,4,8,8,719.999,617.6900435196437
"sg553r","SG 553R","Carbine",21,"auto","remove",0.84,26.05,23.083199999999998,23.083199999999998,4,4,8,8,719.999,619.471806003364
"sg553r","SG 553R","Carbine",25,"auto","remove",0.84,20.67,23.083199999999998,23.083199999999998,4,4,9,9,719.999,709.9948915481319
"sg553r","SG 553R","Carbine",30,"auto","remove",0.84,20.67,23.083199999999998,23.083199999999998,4,4,9,9,719.999,719.124645593502
"sg553r","SG 553R","Carbine",31,"auto","remove",0.84,20.67,23.083199999999998,23.083199999999998,4,4,9,9,719.999,720.9698472910314
"sg553r","SG 553R","Carbine",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,811.7490255932549
"sg553r","SG 553R","Carbine",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,719.999,813.6268025224252
"sg553r","SG 553R","Carbine",37,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,719.999,898.8445907423481
"sg553r","SG 553R","Carbine",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1007.284439816583
"sg553r","SG 553R","Carbine",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1027.3895981708797
"sg553r","SG 553R","Carbine",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1056.745539816583
"sg553r","SG 553R","Carbine",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,719.999,1058.897939816583
"sg553r","SG 553R","Carbine",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,719.999,1144.3913716849083
"sg553r","SG 553R","Carbine",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,719.999,1159.7245888908178
"sg553r","SG 553R","Carbine",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,719.999,1164.1749853621636
"sg553r","SG 553R","Carbine",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1281.8979976870414
"sg553r","SG 553R","Carbine",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1330.6513379650526
"sg553r","SG 553R","Carbine",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1410.4889949795474
"sg553r","SG 553R","Carbine",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1563.6725379650527
"sg553r","SG 553R","Carbine",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1746.1518379650527
"sg553r","SG 553R","Carbine",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,719.999,1963.5296379650526
"sor300sc","SOR-300SC","Carbine",1,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,601.5188000016666
"sor300sc","SOR-300SC","Carbine",5,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,607.6434000016666
"sor300sc","SOR-300SC","Carbine",9,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,613.8544000016666
"sor300sc","SOR-300SC","Carbine",10,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,715.4209540277553
"sor300sc","SOR-300SC","Carbine",11,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,716.9928239664397
"sor300sc","SOR-300SC","Carbine",20,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,731.389966668611
"sor300sc","SOR-300SC","Carbine",21,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,733.0178492105556
"sor300sc","SOR-300SC","Carbine",25,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,839.5867291983052
"sor300sc","SOR-300SC","Carbine",30,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,847.9280044852114
"sor300sc","SOR-300SC","Carbine",31,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,849.6138333355555
"sor300sc","SOR-300SC","Carbine",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,956.4167000025
"sor300sc","SOR-300SC","Carbine",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,958.1323000025
"sor300sc","SOR-300SC","Carbine",37,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,599.999,1059.8540666694444
"sor300sc","SOR-300SC","Carbine",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,599.999,1182.7924032984488
"sor300sc","SOR-300SC","Carbine",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,599.999,1201.161133336389
"sor300sc","SOR-300SC","Carbine",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,599.999,1227.981833336389
"sor300sc","SOR-300SC","Carbine",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,599.999,1229.948333336389
"sor300sc","SOR-300SC","Carbine",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,599.999,1331.9219000033333
"sor300sc","SOR-300SC","Carbine",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,599.999,1345.9309000033331
"sor300sc","SOR-300SC","Carbine",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,599.999,1349.9969676885173
"sor300sc","SOR-300SC","Carbine",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,1481.416666670278
"sor300sc","SOR-300SC","Carbine",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,1525.9595500549676
"sor300sc","SOR-300SC","Carbine",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,1598.9020666702777
"sor300sc","SOR-300SC","Carbine",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,1738.8561666702778
"sor300sc","SOR-300SC","Carbine",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,1905.5758666702777
"sor300sc","SOR-300SC","Carbine",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,599.999,2104.1801666702777
"brod3","BROD 3","Carbine",1,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,830.7692307692307,579.2027451226631
"brod3","BROD 3","Carbine",5,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,830.7692307692307,584.9527512184451
"brod3","BROD 3","Carbine",9,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,830.7692307692307,590.7837777777778
"brod3","BROD 3","Carbine",10,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,830.7692307692307,664.4766
"brod3","BROD 3","Carbine",11,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,830.7692307692307,665.9523
"brod3","BROD 3","Carbine",20,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,830.7692307692307,679.4688808186208
"brod3","BROD 3","Carbine",21,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,830.7692307692307,680.9971699540304
"brod3","BROD 3","Carbine",25,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,830.7692307692307,759.3863207562405
"brod3","BROD 3","Carbine",30,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,830.7692307692307,767.2173900156404
"brod3","BROD 3","Carbine",31,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,830.7692307692307,768.8001163650149
"brod3","BROD 3","Carbine",35,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,830.7692307692307,847.408931367432
"brod3","BROD 3","Carbine",36,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,830.7692307692307,849.0195992028371
"brod3","BROD 3","Carbine",37,"auto","remove",0.84,17.13,14.901599999999998,14.901599999999998,6,6,12,12,830.7692307692307,850.635914252526
"brod3","BROD 3","Carbine",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.7692307692307,872.1710108384124
"brod3","BROD 3","Carbine",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.7692307692307,889.4162225207473
"brod3","BROD 3","Carbine",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.7692307692307,914.5963444444444
"brod3","BROD 3","Carbine",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.7692307692307,916.4426026108704
"brod3","BROD 3","Carbine",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,830.7692307692307,990.5175338428212
"brod3","BROD 3","Carbine",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,830.7692307692307,1003.6696615257468
"brod3","BROD 3","Carbine",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,830.7692307692307,1007.4869666666667
"brod3","BROD 3","Carbine",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1109.206888888889
"brod3","BROD 3","Carbine",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1151.0252658930076
"brod3","BROD 3","Carbine",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1219.5061814631995
"brod3","BROD 3","Carbine",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1350.899788888889
"brod3","BROD 3","Carbine",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1507.4217888888888
"brod3","BROD 3","Carbine",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.7692307692307,1693.8781888888889
"sgx","SGX","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,579.9002942959173
"sgx","SGX","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,588.4643923580671
"sgx","SGX","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,597.1492310050913
"sgx","SGX","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,671.5617476255956
"sgx","SGX","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,673.7596805556057
"sgx","SGX","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,693.891331435882
"sgx","SGX","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,696.1675756354433
"sgx","SGX","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,777.5748831561186
"sgx","SGX","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,789.2385228395619
"sgx","SGX","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,791.5958228395618
"sgx","SGX","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,873.3303310278832
"sgx","SGX","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,875.7292651235181
"sgx","SGX","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,830.769,950.3588634987483
"sgx","SGX","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.769,1054.6556246383784
"sgx","SGX","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.769,1080.3407496914306
"sgx","SGX","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.769,1117.8442373597406
"sgx","SGX","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,830.769,1120.5940335706623
"sgx","SGX","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,830.769,1195.5756919753867
"sgx","SGX","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,830.769,1215.164581352364
"sgx","SGX","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,830.769,1220.8500919753867
"sgx","SGX","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,1337.0064844973922
"sgx","SGX","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,1399.2909923820025
"sgx","SGX","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,1501.2869323096404
"sgx","SGX","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,1696.985434259343
"sgx","SGX","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,1930.110434259343
"sgx","SGX","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,830.769,2207.819734259343
"pw5a3","PW5A3","SMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,624.1868831279135
"pw5a3","PW5A3","SMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,632.1128831279135
"pw5a3","PW5A3","SMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,771.428,640.1505831279135
"pw5a3","PW5A3","SMG",10,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,719.9555185189026
"pw5a3","PW5A3","SMG",11,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,721.9897185189026
"pw5a3","PW5A3","SMG",20,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,740.6213185189026
"pw5a3","PW5A3","SMG",21,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,771.428,742.7279900437719
"pw5a3","PW5A3","SMG",25,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,829.0065132616854
"pw5a3","PW5A3","SMG",30,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,839.8011048094464
"pw5a3","PW5A3","SMG",31,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,771.428,841.9827539098917
"pw5a3","PW5A3","SMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,928.564089300881
"pw5a3","PW5A3","SMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,771.428,930.784289300881
"pw5a3","PW5A3","SMG",37,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,771.428,1010.7901095449708
"pw5a3","PW5A3","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1118.2525600828594
"pw5a3","PW5A3","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1142.0239384899985
"pw5a3","PW5A3","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1176.7330392582367
"pw5a3","PW5A3","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,771.428,1179.2779486926584
"pw5a3","PW5A3","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,771.428,1259.6095954738485
"pw5a3","PW5A3","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,771.428,1277.7388954738485
"pw5a3","PW5A3","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,771.428,1283.0007954738485
"pw5a3","PW5A3","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,1401.4392308648378
"pw5a3","PW5A3","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,1459.0829308648376
"pw5a3","PW5A3","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,1553.4792106290347
"pw5a3","PW5A3","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,1734.5962308648377
"pw5a3","PW5A3","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,1950.3511308648376
"pw5a3","PW5A3","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,771.428,2207.368430864838
"pw7a2","PW7A2","SMG",1,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,761.7394906311472
"pw7a2","PW7A2","SMG",5,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,768.7572932098533
"pw7a2","PW7A2","SMG",9,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,775.8740359900538
"pw7a2","PW7A2","SMG",10,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,777.6688377779278
"pw7a2","PW7A2","SMG",11,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,779.4699377779278
"pw7a2","PW7A2","SMG",20,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,795.9666975270432
"pw7a2","PW7A2","SMG",21,"auto","remove",0.84,17.13,12.2808,12.2808,7,7,13,13,947.368,797.8319377779278
"pw7a2","PW7A2","SMG",25,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,868.6919653521558
"pw7a2","PW7A2","SMG",30,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,878.2496766184025
"pw7a2","PW7A2","SMG",31,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,880.1813721455037
"pw7a2","PW7A2","SMG",35,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,887.9760992594217
"pw7a2","PW7A2","SMG",36,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,889.9418992594218
"pw7a2","PW7A2","SMG",37,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,891.9145992594218
"pw7a2","PW7A2","SMG",50,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,918.1978940076153
"pw7a2","PW7A2","SMG",60,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,939.2453992594218
"pw7a2","PW7A2","SMG",74,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,969.977451654287
"pw7a2","PW7A2","SMG",75,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,947.368,972.2307568826812
"pw7a2","PW7A2","SMG",76,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,947.368,1037.8253239784794
"pw7a2","PW7A2","SMG",83,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,947.368,1053.87731314705
"pw7a2","PW7A2","SMG",85,"auto","remove",0.84,12.76,12.2808,12.2808,7,7,15,15,947.368,1058.5362607409158
"pw7a2","PW7A2","SMG",100,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1157.8712222224099
"pw7a2","PW7A2","SMG",120,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1208.90992222241
"pw7a2","PW7A2","SMG",150,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1292.4899222224099
"pw7a2","PW7A2","SMG",200,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1452.85392222241
"pw7a2","PW7A2","SMG",250,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1643.88702222241
"pw7a2","PW7A2","SMG",300,"auto","remove",0.84,12.76,10.718399999999999,10.718399999999999,8,8,16,16,947.368,1871.4543222224097
"umg40","UMG-40","SMG",1,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,635.294,757.2739665598197
"umg40","UMG-40","SMG",5,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,635.294,764.2074954732769
"umg40","UMG-40","SMG",9,"auto","remove",0.84,26.05,18.1104,18.1104,5,5,9,9,635.294,771.2387954732769
"umg40","UMG-40","SMG",10,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,635.294,867.4565204555245
"umg40","UMG-40","SMG",11,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,635.294,869.2359574074367
"umg40","UMG-40","SMG",20,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,635.294,885.5346574074366
"umg40","UMG-40","SMG",21,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,635.294,887.3775338700153
"umg40","UMG-40","SMG",25,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,635.294,989.258275035275
"umg40","UMG-40","SMG",30,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,635.294,998.7012193415962
"umg40","UMG-40","SMG",31,"auto","remove",0.84,17.74,18.1104,18.1104,5,5,11,11,635.294,1000.6097193415962
"umg40","UMG-40","SMG",35,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,635.294,1102.755349383578
"umg40","UMG-40","SMG",36,"auto","remove",0.84,17.74,14.901599999999998,14.901599999999998,6,6,12,12,635.294,1104.6975440461674
"umg40","UMG-40","SMG",37,"auto","remove",0.84,17.13,14.901599999999998,14.901599999999998,6,6,12,12,635.294,1106.6465482999092
"umg40","UMG-40","SMG",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,635.294,1132.6142548177104
"umg40","UMG-40","SMG",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,635.294,1153.4090812545567
"umg40","UMG-40","SMG",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,635.294,1183.772081275756
"umg40","UMG-40","SMG",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,635.294,1185.9983526153742
"umg40","UMG-40","SMG",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,635.294,1282.6768432099154
"umg40","UMG-40","SMG",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,635.294,1298.5361253470223
"umg40","UMG-40","SMG",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,635.294,1303.1391432099153
"umg40","UMG-40","SMG",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,1433.152905144075
"umg40","UMG-40","SMG",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,1483.578805144075
"umg40","UMG-40","SMG",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,1566.1552893288783
"umg40","UMG-40","SMG",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,1724.593805144075
"umg40","UMG-40","SMG",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,1913.333205144075
"umg40","UMG-40","SMG",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,635.294,2138.168205144075
